week_start,cases,deaths,recovered,active_now,active_delta,total_cases,total_deaths,recovered_total,ws_covid,ws_share_covid,ws_боль_в_горле,ws_share_боль_в_горле,ws_ковид,ws_share_ковид,ws_коронавирус,ws_share_коронавирус,ws_кт_легких,ws_share_кт_легких,ws_ломота,ws_share_ломота,ws_нет_запахов,ws_share_нет_запахов,ws_одышка,ws_share_одышка,ws_пневмония,ws_share_пневмония,ws_положительный_тест_ковид,ws_share_положительный_тест_ковид,ws_потеря_вкуса,ws_share_потеря_вкуса,ws_пропало_обоняние,ws_share_пропало_обоняние,ws_пцр_тест,ws_share_пцр_тест,ws_сатурация,ws_share_сатурация,ws_симптомы_ковида,ws_share_симптомы_ковида,ws_сухой_кашель,ws_share_сухой_кашель,ws_температура_38,ws_share_температура_38,ws_температура_39,ws_share_температура_39,ws_тест_на_ковид,ws_share_тест_на_ковид,ws_чем_лечить_ковид,ws_share_чем_лечить_ковид,ws_экспресс_тест_ковид,ws_share_экспресс_тест_ковид,temp_mean,temp_min,temp_max,humidity_mean,pressure_mean,wind_speed_mean,precip_sum,weekend_days,holiday_days,short_work_days,school_break_days,is_holiday_week,is_school_break_week,is_school_start_week,is_new_year_period,is_may_holiday_period,restriction_level,mask_mandate,remote_work,year,month,quarter,weekofyear
2020-03-23,311.0,3.0,10.0,980.0,298.0,1014.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243,-5.4,17.2,42.268,757.382,1.071,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,3,1,13
2020-03-30,2879.0,23.0,170.0,3666.0,2686.0,3893.0,29.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734,-7.2,10.2,65.232,743.271,1.75,15.6,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,3,1,14
2020-04-06,6265.0,43.0,489.0,9399.0,5733.0,10158.0,72.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.802,-5.4,15.7,55.875,750.593,1.304,2.4,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,4,2,15
2020-04-13,14166.0,104.0,1076.0,22385.0,12986.0,24324.0,176.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.645,0.1,15.7,69.464,737.648,1.107,34.9,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,4,2,16
2020-04-20,18156.0,228.0,1412.0,38901.0,16516.0,42480.0,404.0,3175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.145,-1.1,10.4,57.161,742.298,1.821,10.0,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,4,2,17
2020-04-27,26126.0,325.0,3854.0,60848.0,21947.0,68606.0,729.0,7029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.912,-0.6,24.4,50.679,743.127,1.339,8.6,2.0,0,0,0,0,0,0,0,1,3,0,1,2020,4,2,18
2020-05-04,41134.0,339.0,6761.0,94882.0,34034.0,109740.0,1068.0,13790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.102,8.2,21.1,72.821,742.137,1.232,49.5,2.0,0,0,0,0,0,0,0,1,3,0,1,2020,5,2,19
2020-05-11,33084.0,435.0,13700.0,113831.0,18949.0,142824.0,1503.0,27490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.745,2.9,24.6,52.179,741.443,1.196,11.8,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,5,2,20
2020-05-18,21089.0,490.0,22350.0,112080.0,-1751.0,163913.0,1993.0,49840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.036,2.0,14.6,78.232,744.42,1.071,62.8,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,5,2,21
2020-05-25,16878.0,484.0,30339.0,98135.0,-13945.0,180791.0,2477.0,80179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.938,6.9,22.7,75.161,750.73,1.0,191.2,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,5,2,22
2020-06-01,14226.0,442.0,22535.0,89384.0,-8751.0,195017.0,2919.0,102714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.779,8.1,27.0,83.429,744.625,0.893,122.4,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,6,2,23
2020-06-08,10888.0,362.0,18977.0,80933.0,-8451.0,205905.0,3281.0,121691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.214,10.5,30.0,69.089,750.007,1.0,50.3,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,6,2,24
2020-06-15,8041.0,316.0,13865.0,74793.0,-6140.0,213946.0,3597.0,135556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.454,11.9,30.6,65.214,749.348,0.696,145.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,6,2,25
2020-06-22,6125.0,141.0,11539.0,69238.0,-5555.0,220071.0,3738.0,147095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.566,9.5,28.9,58.393,750.113,0.929,1.6,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,6,2,26
2020-06-29,4789.0,215.0,9925.0,63887.0,-5351.0,224860.0,3953.0,157020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.904,13.0,27.5,69.679,744.434,0.643,72.5,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,6,2,27
2020-07-06,4497.0,190.0,7540.0,60654.0,-3233.0,229357.0,4143.0,164560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.682,11.4,30.2,68.618,745.436,0.679,45.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,7,3,28
2020-07-13,4188.0,156.0,5979.0,58707.0,-1947.0,233545.0,4299.0,170539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.909,14.1,24.9,83.911,743.846,1.196,71.7,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,7,3,29
2020-07-20,4402.0,99.0,4182.0,58828.0,121.0,237947.0,4398.0,174721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.605,9.1,23.4,76.321,745.03,0.518,40.5,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,7,3,30
2020-07-27,4766.0,87.0,6621.0,56886.0,-1942.0,242713.0,4485.0,181342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.589,11.8,28.8,73.696,745.205,0.839,114.5,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,7,3,31
2020-08-03,4821.0,87.0,8315.0,53305.0,-3581.0,247534.0,4572.0,189657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.804,12.3,27.2,65.393,751.107,0.679,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,8,3,32
2020-08-10,4840.0,84.0,7486.0,50575.0,-2730.0,252374.0,4656.0,197143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.812,9.9,25.9,77.071,746.827,1.0,16.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,8,3,33
2020-08-17,4750.0,75.0,7643.0,47607.0,-2968.0,257124.0,4731.0,204786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.841,9.1,24.6,68.893,747.505,0.536,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,8,3,34
2020-08-24,4609.0,78.0,8419.0,43719.0,-3888.0,261733.0,4809.0,213205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.346,11.1,24.4,79.411,743.302,0.232,45.6,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,8,3,35
2020-08-31,4624.0,82.0,8165.0,40096.0,-3623.0,266357.0,4891.0,221370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.775,11.1,30.2,58.589,750.979,0.821,0.6,2.0,0,0,0,0,0,1,0,0,0,0,0,2020,8,3,36
2020-09-07,4740.0,91.0,8203.0,36542.0,-3554.0,271097.0,4982.0,229573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.261,7.7,24.2,75.607,746.616,0.536,44.8,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,9,3,37
2020-09-14,5396.0,75.0,7374.0,34489.0,-2053.0,276493.0,5057.0,236947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.405,6.2,21.9,76.518,746.262,1.054,78.1,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,9,3,38
2020-09-21,9283.0,107.0,8185.0,35480.0,991.0,285776.0,5164.0,245132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.641,6.1,22.2,72.375,749.927,0.482,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,9,3,39
2020-09-28,18164.0,179.0,7899.0,45566.0,10086.0,303940.0,5343.0,253031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.671,5.1,19.5,66.446,756.291,0.518,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,9,3,40
2020-10-05,26478.0,252.0,8588.0,63204.0,17638.0,330418.0,5595.0,261619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.843,6.1,19.3,59.589,753.9,0.464,22.0,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,10,4,41
2020-10-12,31835.0,363.0,12262.0,82414.0,19210.0,362253.0,5958.0,273881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.082,1.5,18.0,84.161,746.648,0.25,43.8,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,10,4,42
2020-10-19,33563.0,422.0,16643.0,98912.0,16498.0,395816.0,6380.0,290524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.032,1.0,13.8,84.036,744.589,0.696,43.3,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,10,4,43
2020-10-26,33593.0,440.0,24267.0,107798.0,8886.0,429409.0,6820.0,314791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.843,3.0,10.9,80.446,752.5,0.571,1.5,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,10,4,44
2020-11-02,38860.0,469.0,25122.0,121067.0,13269.0,468269.0,7289.0,339913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,4.1,9.8,84.607,749.852,1.196,32.2,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,11,4,45
2020-11-09,41945.0,498.0,27700.0,134814.0,13747.0,510214.0,7787.0,367613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714,-2.7,4.3,84.786,756.702,0.893,1.7,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,11,4,46
2020-11-16,43499.0,521.0,37964.0,139828.0,5014.0,553713.0,8308.0,405577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.464,-7.1,1.1,83.357,756.757,1.5,21.9,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,11,4,47
2020-11-23,45500.0,520.0,41534.0,143274.0,3446.0,599213.0,8828.0,447111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.202,-1.7,2.9,91.946,747.3,0.714,36.2,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,11,4,48
2020-11-30,48349.0,521.0,43733.0,147369.0,4095.0,647562.0,9349.0,490844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.363,-8.8,3.1,82.321,761.459,1.464,10.0,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,11,4,49
2020-12-07,44648.0,521.0,38776.0,152720.0,5351.0,692210.0,9870.0,529620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.014,-12.1,-4.2,78.875,763.143,0.214,4.9,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,12,4,50
2020-12-14,43690.0,524.0,38123.0,157763.0,5043.0,735900.0,10394.0,567743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.195,-5.8,1.8,89.839,753.641,0.804,19.9,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,12,4,51
2020-12-21,50304.0,519.0,36861.0,170687.0,12924.0,786204.0,10913.0,604604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.621,-7.4,1.7,87.179,749.666,1.232,26.6,2.0,0,0,0,0,0,0,0,0,1,1,0,2020,12,4,52
2020-12-28,38775.0,520.0,41319.0,167623.0,-3064.0,824979.0,11433.0,645923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.923,-10.1,0.7,91.768,752.729,1.161,24.9,2.0,0,0,0,0,0,0,1,0,1,1,0,2020,12,4,53
2021-01-04,32589.0,517.0,49183.0,150512.0,-17111.0,857568.0,11950.0,695106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-9.0,0.8,90.268,751.023,0.893,21.7,2.0,0,0,0,0,0,0,1,0,1,1,0,2021,1,1,1
2021-01-11,34080.0,518.0,44234.0,139840.0,-10672.0,891648.0,12468.0,739340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.404,-21.2,-7.4,84.696,745.918,1.036,48.3,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,1,1,2
2021-01-18,21478.0,501.0,35210.0,125607.0,-14233.0,913126.0,12969.0,774550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.071,-23.4,2.2,88.0,746.416,0.321,12.4,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1,3
2021-01-25,16946.0,465.0,40178.0,101910.0,-23697.0,930072.0,13434.0,814728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061,-4.4,3.3,84.321,737.334,1.679,31.9,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1,4
2021-02-01,13652.0,462.0,33094.0,82006.0,-19904.0,943724.0,13896.0,847822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.264,-17.9,-0.4,80.804,742.48,1.196,17.1,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,2,1,5
2021-02-08,12454.0,452.0,22047.0,71961.0,-10045.0,956178.0,14348.0,869869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.093,-18.6,-10.1,81.804,746.839,1.554,76.3,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,2,1,6
2021-02-15,11656.0,393.0,14746.0,68478.0,-3483.0,967834.0,14741.0,884615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.084,-21.6,-5.8,79.036,751.225,0.518,16.6,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,2,1,7
